TimeStamp,NbrPulseA,NbrPulseB,NbrPulseC,NbrPulseD,NbrCoincidencePulseAB,NbrCoincidencePulseAC,NbrCoincidencePulseDB,NbrCoincidencePulseDC,NbrCoincidencePulseABC 
2025-03-13T10:56:10.015639,67873,645053,96013,52,22615,3155,21,2,831
2025-03-13T10:56:10.115094,68164,646391,96529,49,22794,3249,15,1,860
2025-03-13T10:56:10.224342,67728,644821,97135,45,22604,3291,10,2,873
2025-03-13T10:56:10.318071,68080,645252,96962,49,22657,3202,19,6,841
2025-03-13T10:56:10.411693,67921,1290921,97225,44,22872,3242,12,2,908
2025-03-13T10:56:10.505420,68124,1935526,97271,39,22704,3170,11,0,883
2025-03-13T10:56:10.614769,68371,645483,96859,50,22716,3259,15,0,924
2025-03-13T10:56:10.724118,67999,644881,96960,52,22799,3271,16,3,900
2025-03-13T10:56:10.817847,67967,1290040,97322,45,22760,3167,12,0,855
2025-03-13T10:56:10.911575,68300,644771,97380,38,22792,3128,11,0,883
2025-03-13T10:56:11.020925,68054,645058,97079,57,22957,3223,19,1,827
2025-03-13T10:56:11.109663,68290,645386,96974,38,22803,3130,9,0,870
2025-03-13T10:56:11.207921,68117,645411,96830,46,22587,3272,11,0,894
2025-03-13T10:56:11.301632,68077,645334,97091,48,22466,3263,15,2,880
2025-03-13T10:56:11.420995,68005,644346,96970,44,22869,3269,9,1,833
2025-03-13T10:56:11.514720,68054,644210,97255,47,22669,3285,10,2,881
2025-03-13T10:56:11.608450,68344,645089,97177,39,22642,3197,5,1,839
2025-03-13T10:56:11.702207,68313,1288899,97907,52,22630,3324,8,1,892
2025-03-13T10:56:11.827166,68013,646041,97170,38,22696,3193,11,1,861
2025-03-13T10:56:11.920875,68296,645202,97224,57,22742,3289,21,2,904
2025-03-13T10:56:12.014604,68505,644161,97671,35,22988,3381,10,0,927
2025-03-13T10:56:12.106735,67847,644067,194609,45,22659,3325,12,0,929
2025-03-13T10:56:12.215520,68573,644941,97263,45,23317,3280,14,1,877
2025-03-13T10:56:12.309248,68775,645153,97320,46,22827,3423,11,1,904
2025-03-13T10:56:12.414985,67886,644526,97809,45,22882,3178,14,2,843
2025-03-13T10:56:12.508718,68427,644249,96995,34,22740,3333,10,2,931
2025-03-13T10:56:12.618061,68487,645216,97645,48,23039,3267,9,2,871
2025-03-13T10:56:12.711790,68347,645082,97513,39,23060,3253,11,3,858
2025-03-13T10:56:12.805517,68336,1289863,97467,48,22988,3286,15,0,893
2025-03-13T10:56:12.914867,67840,644506,96979,41,22577,3300,8,1,884
2025-03-13T10:56:13.024221,68551,645366,194354,44,22820,3258,14,0,890
2025-03-13T10:56:13.111548,68630,645311,96826,32,22891,3311,5,0,943
2025-03-13T10:56:13.215287,68336,1289946,97302,38,22674,3232,6,1,868
2025-03-13T10:56:13.309025,68272,645314,96959,35,22913,3191,9,0,888
2025-03-13T10:56:13.414260,68361,645756,97463,47,22819,3327,9,0,904
2025-03-13T10:56:13.523625,68366,1291621,97752,41,22878,3239,6,2,852
2025-03-13T10:56:13.617337,68424,645723,97380,39,22954,3305,7,1,926
2025-03-13T10:56:13.726686,68754,644910,97749,49,23022,3328,18,1,941
2025-03-13T10:56:13.820415,68626,644395,98014,45,23003,3288,12,1,862
2025-03-13T10:56:13.914143,68455,645809,97435,59,22755,3261,17,1,869
2025-03-13T10:56:14.007889,68387,645609,98202,33,23142,3283,7,2,891
2025-03-13T10:56:14.120043,68686,1289837,97897,44,23110,3224,13,1,905
2025-03-13T10:56:14.212656,68395,644710,97622,55,22820,3254,9,1,884
2025-03-13T10:56:14.322007,68578,645166,98317,41,22839,3255,15,0,849
2025-03-13T10:56:14.413124,68595,645264,97905,34,22923,3261,7,0,877
2025-03-13T10:56:14.522474,68366,645345,98299,41,22698,3251,9,3,861
2025-03-13T10:56:14.616204,68394,645104,97611,51,22943,3145,19,0,874
2025-03-13T10:56:14.709939,68679,646017,98053,44,22986,3231,11,0,854
2025-03-13T10:56:14.819290,68710,646391,98398,54,22993,3280,16,2,920
2025-03-13T10:56:14.928628,68434,1292998,196149,49,22970,3303,16,2,897
2025-03-13T10:56:15.022356,69155,645318,98024,45,23051,3235,10,1,854
2025-03-13T10:56:15.110088,68442,645237,97609,53,23134,3239,16,4,915
2025-03-13T10:56:15.206868,68602,1291409,98148,42,23051,3205,11,1,919
2025-03-13T10:56:15.316201,68957,646164,98162,45,23075,3405,13,2,901
2025-03-13T10:56:15.423964,68954,645509,97988,46,22999,3250,7,2,859
2025-03-13T10:56:15.517689,68837,645750,98183,55,22832,3271,15,2,884
2025-03-13T10:56:15.611417,137931,644864,98405,49,23455,3372,18,1,949
2025-03-13T10:56:15.720768,68888,644556,98716,53,22987,3266,10,0,929
2025-03-13T10:56:15.814495,68809,644763,98224,36,23167,3293,4,0,897
2025-03-13T10:56:15.923845,69119,645114,98006,42,23188,3296,14,1,943
2025-03-13T10:56:16.017573,69422,646720,98210,52,23230,3272,21,6,898
2025-03-13T10:56:16.127134,68970,645516,98424,51,22874,3312,16,1,858
2025-03-13T10:56:16.213020,68935,645355,98225,36,23031,3220,8,0,905
2025-03-13T10:56:16.324885,69115,1291349,98222,38,23107,3252,16,0,898
2025-03-13T10:56:16.406502,69657,645356,98263,31,23483,3330,10,2,955
2025-03-13T10:56:16.515859,68824,1290122,98586,49,23057,3233,13,1,887
2025-03-13T10:56:16.625208,69221,645727,98699,39,23105,3308,10,2,886
2025-03-13T10:56:16.718934,69115,645529,98721,33,23079,3329,6,2,914
2025-03-13T10:56:16.812661,69153,1290995,98163,46,23285,3277,11,1,894
2025-03-13T10:56:16.922017,69221,644904,98485,47,22959,3288,14,1,888
2025-03-13T10:56:17.015739,69059,645873,98660,43,23120,3345,19,0,913
2025-03-13T10:56:17.119557,137800,645408,98139,47,22926,3348,10,3,881
2025-03-13T10:56:17.214804,69682,645430,98525,47,23407,3382,16,0,960
2025-03-13T10:56:17.324161,69307,645602,98989,40,23303,3311,11,0,901
2025-03-13T10:56:17.424409,69505,645067,98600,37,23333,3358,8,1,874
2025-03-13T10:56:17.518137,68952,645394,98695,47,23156,3282,11,1,885
2025-03-13T10:56:17.611865,69141,645111,99046,63,23039,3306,16,1,932
2025-03-13T10:56:17.721216,69775,645609,99100,53,23362,3363,17,3,892
2025-03-13T10:56:17.814945,69238,645592,197749,43,23267,3333,11,1,919
2025-03-13T10:56:17.908682,69358,645879,99285,39,23190,3352,6,1,911
2025-03-13T10:56:18.018020,69472,645273,98715,41,23028,3369,12,0,873
2025-03-13T10:56:18.126643,69357,645684,98760,43,23215,3314,18,3,928
2025-03-13T10:56:18.217267,69743,645788,99148,37,23072,3364,10,0,905
2025-03-13T10:56:18.310996,69615,645787,98661,39,23395,3349,18,0,896
2025-03-13T10:56:18.407761,69538,647017,197879,44,23416,3245,12,0,884
2025-03-13T10:56:18.517111,69577,645364,98739,44,23340,3256,10,0,878
2025-03-13T10:56:18.626461,69771,645908,99703,47,23515,3321,12,0,933
2025-03-13T10:56:18.720213,69654,645672,99016,45,23130,3462,15,0,985
2025-03-13T10:56:18.813948,69366,645317,98880,43,23074,3292,11,1,928
2025-03-13T10:56:18.923268,69139,1291444,98868,45,23085,3420,11,1,960
2025-03-13T10:56:19.016994,69784,645261,99131,39,23213,3335,10,0,916
2025-03-13T10:56:19.110752,69558,645734,99241,54,23232,3491,13,0,953
2025-03-13T10:56:19.212585,69996,646414,98982,39,23506,3319,8,2,935
2025-03-13T10:56:19.325455,69169,1293237,99224,48,23124,3397,12,1,933
2025-03-13T10:56:19.419184,69619,1939052,99335,42,23334,3403,12,1,848
2025-03-13T10:56:19.521926,69791,645504,98949,46,23427,3279,9,2,909
2025-03-13T10:56:19.631273,69778,645358,99295,38,23266,3369,13,2,911
2025-03-13T10:56:19.725000,69988,645215,99763,48,23379,3357,17,1,942
2025-03-13T10:56:19.818734,69720,646311,99197,35,23267,3481,6,1,925
2025-03-13T10:56:19.912457,69391,644975,99370,47,23263,3354,8,1,937
2025-03-13T10:56:20.021806,69678,645267,99253,45,23271,3367,13,1,894
2025-03-13T10:56:20.131159,69730,645411,99629,39,23506,3276,10,3,893
2025-03-13T10:56:20.221293,70179,646236,99375,40,23434,3301,14,5,906
2025-03-13T10:56:20.317033,70135,646112,199028,36,23811,3340,6,3,970
2025-03-13T10:56:20.431894,69527,645144,99673,47,23429,3453,13,1,920
2025-03-13T10:56:20.525621,69860,645747,99470,50,23321,3351,10,1,922
2025-03-13T10:56:20.619350,70018,645512,99943,37,23309,3333,11,1,917
2025-03-13T10:56:20.713086,70187,1290960,99875,46,23621,3446,6,2,950
2025-03-13T10:56:20.822428,69935,645334,99705,29,23355,3350,3,1,906
2025-03-13T10:56:20.916155,70172,646526,99805,48,23540,3411,13,3,931
2025-03-13T10:56:21.025504,69808,1292357,99725,52,23418,3369,19,1,916
2025-03-13T10:56:21.119250,70104,646005,100102,41,23418,3381,12,2,905
2025-03-13T10:56:21.224634,69647,645915,100169,40,23260,3400,9,1,947
2025-03-13T10:56:21.318376,70051,646022,99759,44,23407,3369,12,1,919
2025-03-13T10:56:21.426622,70076,646449,100533,43,23383,3426,13,1,900
2025-03-13T10:56:21.520349,70291,1293012,200258,43,23574,3340,7,0,879
2025-03-13T10:56:21.629704,70261,1939344,100028,39,23568,3437,7,0,941
2025-03-13T10:56:21.723431,70168,645848,100434,35,23471,3382,15,1,892
2025-03-13T10:56:21.817173,70128,645579,100262,42,23355,3426,14,2,936
2025-03-13T10:56:21.910882,70188,646292,100501,41,23410,3489,9,1,954
2025-03-13T10:56:22.020234,70578,647052,100282,54,23746,3530,14,3,947
2025-03-13T10:56:22.129581,70140,646086,100621,37,23536,3366,12,0,882
2025-03-13T10:56:22.220433,140414,646030,100440,50,23543,3419,16,1,928
2025-03-13T10:56:22.320680,210878,646847,100102,39,23543,3341,7,1,909
2025-03-13T10:56:22.430017,70682,646079,100306,45,23684,3507,6,1,947
2025-03-13T10:56:22.526775,70695,645033,100574,44,23827,3510,12,2,942
2025-03-13T10:56:22.620502,70422,646481,100785,46,23626,3422,11,1,938
2025-03-13T10:56:22.714229,71103,645876,100205,35,23713,3426,8,1,956
2025-03-13T10:56:22.823576,71091,646770,100708,49,24017,3449,9,2,964
2025-03-13T10:56:22.917304,70547,647260,100174,54,23479,3454,19,2,918
2025-03-13T10:56:23.026654,70826,1294375,100305,40,23729,3374,11,0,951
2025-03-13T10:56:23.120384,70346,646508,100578,38,23690,3454,7,0,978
2025-03-13T10:56:23.220284,70576,646049,100163,38,23645,3402,8,0,953
2025-03-13T10:56:23.319027,70555,646329,100660,45,23751,3519,10,0,960
2025-03-13T10:56:23.424261,70683,646666,100401,38,23892,3387,9,0,963
2025-03-13T10:56:23.517997,70953,1292222,100789,42,23555,3477,10,0,961
2025-03-13T10:56:23.627346,71015,646610,100917,48,23857,3446,18,1,914
2025-03-13T10:56:23.721071,70885,646941,100604,32,23694,3490,9,1,980
2025-03-13T10:56:23.814815,71045,646490,101650,53,23863,3607,13,0,997
2025-03-13T10:56:23.924149,71125,646308,100812,41,23891,3539,13,0,953
2025-03-13T10:56:24.033502,70982,646881,100586,40,23651,3412,10,0,904
2025-03-13T10:56:24.127295,71064,646586,101491,42,23726,3477,10,0,890
2025-03-13T10:56:24.220423,70852,1293318,102106,40,23590,3606,12,1,1003
2025-03-13T10:56:24.316664,70683,646203,101604,38,23620,3515,14,1,943
2025-03-13T10:56:24.422402,71273,646574,101819,41,23921,3481,11,1,991
2025-03-13T10:56:24.531754,70671,646568,101288,41,23660,3559,10,1,1001
2025-03-13T10:56:24.625483,70831,1294185,101221,60,23810,3386,10,3,943
2025-03-13T10:56:24.719208,71148,648088,101701,45,23886,3499,14,1,957
2025-03-13T10:56:24.828556,71843,1294859,101391,40,24382,3524,11,1,992
2025-03-13T10:56:24.922285,71054,646431,100954,38,23613,3534,15,1,950
2025-03-13T10:56:25.016012,71313,646341,101773,46,23861,3597,14,2,1045
2025-03-13T10:56:25.109742,142875,646316,101684,49,23865,3461,10,1,936
2025-03-13T10:56:25.222492,71874,1293289,101425,44,24156,3603,11,1,1002
2025-03-13T10:56:25.331849,70889,646545,101921,44,23501,3424,12,0,942
2025-03-13T10:56:25.425575,71326,645713,101790,39,24044,3451,10,0,922
2025-03-13T10:56:25.526828,71047,1293611,101584,34,23890,3621,15,0,990
2025-03-13T10:56:25.620558,71587,647356,102330,40,24000,3586,12,0,904
2025-03-13T10:56:25.729908,71401,1294743,101823,51,23931,3550,15,2,955
2025-03-13T10:56:25.823637,71083,1942265,101939,58,23963,3533,10,1,1012
2025-03-13T10:56:25.932985,71940,646580,101864,51,24291,3549,9,1,1012
2025-03-13T10:56:26.026719,71644,646186,101898,43,23979,3575,15,1,973
2025-03-13T10:56:26.120449,71503,646082,102290,40,24180,3629,11,2,1008
2025-03-13T10:56:26.215203,71622,646521,101828,48,23977,3550,13,2,943
2025-03-13T10:56:26.336581,71156,646027,101888,47,23688,3465,10,2,950
2025-03-13T10:56:26.423182,71644,646149,102083,36,23880,3549,14,1,971
2025-03-13T10:56:26.516908,71838,646525,101720,40,24118,3605,12,1,971
2025-03-13T10:56:26.626257,71752,645754,101735,41,23878,3661,10,0,1012
2025-03-13T10:56:26.735607,71362,646302,102083,42,23898,3680,9,1,1028
2025-03-13T10:56:26.829354,71638,646551,101603,51,24053,3604,12,2,1016
2025-03-13T10:56:26.923062,71726,647636,102169,39,24086,3549,8,1,973
2025-03-13T10:56:27.016791,71224,646412,102008,45,23775,3478,9,2,976
2025-03-13T10:56:27.126143,71954,646617,101964,42,24183,3604,11,0,942
2025-03-13T10:56:27.233412,72023,646320,102332,47,24146,3509,16,0,942
2025-03-13T10:56:27.327036,72024,646228,102471,48,24046,3588,11,1,996
2025-03-13T10:56:27.420763,71802,646601,102264,50,23930,3636,13,1,970
2025-03-13T10:56:27.534127,71565,647282,101733,41,23993,3381,11,4,907
2025-03-13T10:56:27.627866,71327,646242,102649,48,24034,3550,18,3,987
2025-03-13T10:56:27.721584,72078,1293922,101848,49,24359,3495,17,1,1006
2025-03-13T10:56:27.815310,71915,646070,102050,36,24172,3481,12,1,983
2025-03-13T10:56:27.924660,143432,646181,102073,35,23981,3507,8,1,927
2025-03-13T10:56:28.034009,71737,647950,102175,40,24128,3598,12,1,953
2025-03-13T10:56:28.127740,143997,646454,102445,44,24121,3592,8,1,925
2025-03-13T10:56:28.216559,72129,1294095,102458,38,24139,3486,16,6,941
2025-03-13T10:56:28.330924,71706,646125,102667,46,23976,3442,13,1,936
2025-03-13T10:56:28.432663,72003,647461,102173,40,24396,3482,17,2,979
2025-03-13T10:56:28.526394,71648,647195,102541,46,24007,3503,17,1,961
2025-03-13T10:56:28.620121,72055,647023,102472,38,24255,3505,12,0,926
2025-03-13T10:56:28.729468,72171,647327,102877,40,24414,3573,10,0,986
2025-03-13T10:56:28.823196,72332,647310,205291,37,24195,3575,12,0,990
2025-03-13T10:56:28.916924,71937,1294194,102880,47,24092,3686,12,1,960
2025-03-13T10:56:29.026276,72116,647078,102704,41,24036,3561,12,1,982
2025-03-13T10:56:29.135623,71827,646933,102414,51,24093,3460,17,1,935
2025-03-13T10:56:29.219848,72063,646230,102638,51,24353,3531,15,1,1000
2025-03-13T10:56:29.315597,71756,647393,103298,54,24079,3564,14,0,979
2025-03-13T10:56:29.424953,72415,647177,102904,42,24490,3695,14,2,984
2025-03-13T10:56:29.526689,71683,647286,205798,41,24017,3713,8,0,1059
2025-03-13T10:56:29.620420,72540,647306,102301,45,24414,3635,14,0,964
2025-03-13T10:56:29.729772,72091,1294232,102168,40,24263,3598,10,1,967
2025-03-13T10:56:29.823496,71913,645820,103000,42,23994,3759,11,2,1014
2025-03-13T10:56:29.932844,72034,647410,103255,40,24185,3589,5,1,1015
2025-03-13T10:56:30.026573,72454,646692,102431,52,24481,3642,13,1,1044
2025-03-13T10:56:30.120301,72523,1292442,102990,35,24041,3677,10,0,949
2025-03-13T10:56:30.219729,72261,647470,103378,40,24415,3690,14,0,978
2025-03-13T10:56:30.332622,72184,1295535,103689,30,24516,3552,10,1,966
2025-03-13T10:56:30.426362,72562,1941523,103007,45,24220,3609,13,1,991
2025-03-13T10:56:30.517467,72788,2587839,103221,40,24562,3629,13,0,982
2025-03-13T10:56:30.626818,72584,646073,103347,44,24402,3673,17,0,996
2025-03-13T10:56:30.736166,72693,1292803,103576,38,24417,3590,9,2,976
2025-03-13T10:56:30.845517,72851,646672,103268,36,24461,3687,9,0,979
2025-03-13T10:56:30.923624,72565,647425,103168,52,24237,3769,13,0,1016
2025-03-13T10:56:31.017350,73032,647006,207325,40,24452,3755,12,1,986
2025-03-13T10:56:31.126700,72812,648538,103860,44,24625,3578,12,4,1003
2025-03-13T10:56:31.220427,73265,646941,103742,35,24684,3625,13,0,967
2025-03-13T10:56:31.322869,72366,1293685,103785,69,24365,3528,15,0,961
2025-03-13T10:56:31.428623,72963,647193,103678,51,24485,3713,14,1,1012
2025-03-13T10:56:31.528363,72831,647312,103928,34,24532,3690,5,1,997
2025-03-13T10:56:31.622096,72971,647461,103798,44,24372,3619,9,1,1003
2025-03-13T10:56:31.715826,72980,646100,104140,44,24623,3630,11,1,983
2025-03-13T10:56:31.840807,72727,648288,103941,39,24441,3615,10,0,1013
2025-03-13T10:56:31.934523,73033,646854,104200,52,24551,3678,15,1,1042
2025-03-13T10:56:32.028253,72844,647704,103830,55,24375,3644,15,1,1002
2025-03-13T10:56:32.121979,73603,647447,104270,60,24626,3786,13,3,1045
2025-03-13T10:56:32.231332,72965,648299,104680,50,24643,3736,15,1,986
2025-03-13T10:56:32.332142,73650,647889,104317,40,24846,3715,9,1,1015
2025-03-13T10:56:32.430885,73546,647268,104822,38,24815,3690,10,1,1016
2025-03-13T10:56:32.524633,73545,1295401,105140,60,24765,3901,17,1,1060
2025-03-13T10:56:32.626854,73641,1942227,104472,40,24667,3615,9,1,971
2025-03-13T10:56:32.736202,73639,2588652,104698,44,24513,3740,10,2,972
2025-03-13T10:56:32.829933,74019,647962,104884,50,24699,3879,13,2,995
2025-03-13T10:56:32.923665,73760,648329,104537,34,24841,3783,10,1,1044
2025-03-13T10:56:33.033006,74083,1295849,104774,45,24975,3827,7,1,1063
2025-03-13T10:56:33.126737,73780,647789,105017,45,24774,3692,12,1,969
2025-03-13T10:56:33.220463,73875,647534,105363,54,24624,3850,13,3,1101
2025-03-13T10:56:33.327728,73916,1294620,105494,50,24784,3795,17,1,1059
2025-03-13T10:56:33.438585,73416,648214,105933,56,24645,3719,14,1,1004
2025-03-13T10:56:33.532316,74115,646835,105850,30,24767,3883,4,0,1073
2025-03-13T10:56:33.632555,74242,648931,105942,41,25116,3847,11,0,1078
2025-03-13T10:56:33.726283,74598,1297483,105842,50,25080,3823,18,0,1008
2025-03-13T10:56:33.835636,74767,647364,105930,41,24941,3886,10,2,1078
2025-03-13T10:56:33.929361,74459,1295570,106375,47,24865,3983,9,2,1058
2025-03-13T10:56:34.023092,74400,648001,105812,42,25067,3791,8,0,1029
2025-03-13T10:56:34.116817,74814,648311,106810,45,25187,3855,9,0,1031
2025-03-13T10:56:34.241787,74757,648700,106519,33,25240,3968,5,0,1124
2025-03-13T10:56:34.330441,75410,648178,106840,71,25376,3879,23,1,1112
2025-03-13T10:56:34.430189,75337,648993,106349,49,25235,3850,9,0,1038
2025-03-13T10:56:34.523915,74728,647599,106673,32,24984,3687,7,0,991
2025-03-13T10:56:34.628160,75311,1296560,107087,56,25564,3948,17,4,1054
2025-03-13T10:56:34.737515,75812,1944877,107633,41,25511,4013,10,1,1047
2025-03-13T10:56:34.831235,75353,648472,107406,44,25077,4033,11,1,1038
2025-03-13T10:56:34.924969,75512,1296716,107551,43,25578,3936,9,1,1057
2025-03-13T10:56:35.034316,75204,649412,107531,41,25211,3929,9,1,1074
2025-03-13T10:56:35.128041,75699,1298447,108195,50,25438,3958,15,3,1072
2025-03-13T10:56:35.221782,76074,648623,107463,46,25712,3940,11,1,1056
2025-03-13T10:56:35.331119,75654,649566,107714,55,25563,4094,7,1,1113
2025-03-13T10:56:35.431517,75476,1298068,108439,39,25389,4039,6,1,1058
2025-03-13T10:56:35.535252,76162,648428,108184,58,25675,4073,23,3,1145
2025-03-13T10:56:35.628979,75915,648079,107980,40,25571,4086,14,1,1170
2025-03-13T10:56:35.724222,76275,648442,108576,49,25693,4116,12,1,1096
2025-03-13T10:56:35.833572,76277,648907,108421,47,25720,3892,15,1,1129
2025-03-13T10:56:35.927299,76336,649819,108722,32,25806,4060,6,1,1100
2025-03-13T10:56:36.021053,77424,650560,217173,45,26025,3966,13,1,1074
2025-03-13T10:56:36.130377,76340,1299877,109269,53,25580,4053,15,3,1141
2025-03-13T10:56:36.239725,76442,648833,109242,36,25806,3973,10,1,1131
2025-03-13T10:56:36.333453,76694,649753,109471,49,26195,4137,7,0,1099
2025-03-13T10:56:36.433211,76588,649574,109170,46,25675,3995,9,0,1075
2025-03-13T10:56:36.521343,76712,649643,109594,39,25788,4036,12,1,1100
2025-03-13T10:56:36.630692,76106,649397,110042,53,25704,4090,19,2,1150
2025-03-13T10:56:36.732443,77844,650020,109314,37,26126,4281,13,1,1162
2025-03-13T10:56:36.826166,76470,1299497,109681,30,25724,4060,10,1,1141
2025-03-13T10:56:36.919901,77181,649866,109955,34,25970,4125,11,1,1140
2025-03-13T10:56:37.029252,77510,650614,110002,38,26153,4139,10,0,1147
2025-03-13T10:56:37.138592,77526,1300586,110284,50,26246,4151,13,0,1168
2025-03-13T10:56:37.232326,77158,649937,110259,41,26087,4209,8,3,1171
2025-03-13T10:56:37.341700,77666,649197,109992,45,26298,4206,13,1,1201
2025-03-13T10:56:37.428836,77810,650164,110261,47,26030,4264,12,2,1116
2025-03-13T10:56:37.524591,77874,1299851,110945,42,26179,4227,14,2,1193
